"WeekEndingDate","Country","HBT","TreatmentLocation","DepartmentType","NumberOfAttendancesEpisode","NumberWithin4HoursEpisode","NumberOver4HoursEpisode","PercentageWithin4HoursEpisode","NumberOver8HoursEpisode","PercentageOver8HoursEpisode","NumberOver12HoursEpisode","PercentageOver12HoursEpisode"
"20231105","S92000003","S08000016","B120H","Emergency Department",545,348,197,63.9,93,17.1,62,11.4
"20231105","S92000003","S08000017","Y146H","Emergency Department",617,461,156,74.7,48,7.8,13,2.1
"20231105","S92000003","S08000017","Y144H","Emergency Department",264,233,31,88.3,4,1.5,1,0.4
"20231105","S92000003","S08000029","F704H","Emergency Department",1248,804,444,64.4,140,11.2,46,3.7
"20231105","S92000003","S08000019","V217H","Emergency Department",1127,479,648,42.5,333,29.5,164,14.6
"20231105","S92000003","S08000020","N101H","Emergency Department",1074,473,601,44,257,23.9,69,6.4
"20231105","S92000003","S08000020","N411H","Emergency Department",526,375,151,71.3,53,10.1,23,4.4
"20231105","S92000003","S08000020","N121H","Emergency Department",284,248,36,87.3,1,0.4,0,0
"20231105","S92000003","S08000031","G107H","Emergency Department",1538,684,854,44.5,416,27,164,10.7
"20231105","S92000003","S08000031","C313H","Emergency Department",574,380,194,66.2,61,10.6,24,4.2
"20231105","S92000003","S08000031","G405H","Emergency Department",1826,775,1051,42.4,357,19.6,87,4.8
"20231105","S92000003","S08000031","C418H","Emergency Department",1025,570,455,55.6,143,14,40,3.9
"20231105","S92000003","S08000031","G513H","Emergency Department",1315,1245,70,94.7,0,0,0,0
"20231105","S92000003","S08000022","H212H","Emergency Department",137,124,13,90.5,2,1.5,0,0
"20231105","S92000003","S08000022","H103H","Emergency Department",178,153,25,86,4,2.2,2,1.1
"20231105","S92000003","S08000022","C121H","Emergency Department",163,149,14,91.4,1,0.6,0,0
"20231105","S92000003","S08000022","H202H","Emergency Department",692,529,163,76.4,46,6.6,22,3.2
"20231105","S92000003","S08000032","L302H","Emergency Department",1174,519,655,44.2,309,26.3,203,17.3
"20231105","S92000003","S08000032","L106H","Emergency Department",1315,626,689,47.6,213,16.2,78,5.9
"20231105","S92000003","S08000032","L308H","Emergency Department",1311,732,579,55.8,290,22.1,149,11.4
"20231105","S92000003","S08000024","S319H","Emergency Department",998,834,164,83.6,20,2,1,0.1
"20231105","S92000003","S08000024","S314H","Emergency Department",2351,1009,1342,42.9,558,23.7,307,13.1
"20231105","S92000003","S08000024","S308H","Emergency Department",1128,675,453,59.8,127,11.3,35,3.1
"20231105","S92000003","S08000025","R103H","Emergency Department",130,122,8,93.8,2,1.5,0,0
"20231105","S92000003","S08000026","Z102H","Emergency Department",140,117,23,83.6,1,0.7,0,0
"20231105","S92000003","S08000030","T101H","Emergency Department",1088,969,119,89.1,1,0.1,0,0
"20231105","S92000003","S08000030","T202H","Emergency Department",371,363,8,97.8,0,0,0,0
"20231105","S92000003","S08000028","W107H","Emergency Department",106,104,2,98.1,0,0,0,0
"20231112","S92000003","S08000015","A210H","Emergency Department",543,325,218,59.9,113,20.8,65,12
"20231112","S92000003","S08000015","A111H","Emergency Department",1085,781,304,72,127,11.7,85,7.8
"20231112","S92000003","S08000016","B120H","Emergency Department",551,360,191,65.3,76,13.8,43,7.8
"20231112","S92000003","S08000017","Y146H","Emergency Department",563,380,183,67.5,53,9.4,14,2.5
"20231112","S92000003","S08000017","Y144H","Emergency Department",277,250,27,90.3,4,1.4,0,0
"20231112","S92000003","S08000029","F704H","Emergency Department",1258,867,391,68.9,109,8.7,34,2.7
"20231112","S92000003","S08000019","V217H","Emergency Department",1089,451,638,41.4,275,25.3,120,11
"20231112","S92000003","S08000020","N101H","Emergency Department",949,476,473,50.2,142,15,51,5.4
"20231112","S92000003","S08000020","N411H","Emergency Department",530,404,126,76.2,28,5.3,4,0.8
"20231112","S92000003","S08000020","N121H","Emergency Department",344,281,63,81.7,4,1.2,2,0.6
"20231112","S92000003","S08000031","G107H","Emergency Department",1519,726,793,47.8,389,25.6,132,8.7
"20231112","S92000003","S08000031","C313H","Emergency Department",606,483,123,79.7,14,2.3,2,0.3
"20231112","S92000003","S08000031","G405H","Emergency Department",1771,757,1014,42.7,363,20.5,89,5
"20231112","S92000003","S08000031","C418H","Emergency Department",1066,626,440,58.7,139,13,44,4.1
"20231112","S92000003","S08000031","G513H","Emergency Department",1460,1307,153,89.5,1,0.1,0,0
"20231112","S92000003","S08000022","H212H","Emergency Department",142,123,19,86.6,0,0,0,0
"20231112","S92000003","S08000022","H103H","Emergency Department",175,148,27,84.6,6,3.4,2,1.1
"20231112","S92000003","S08000022","C121H","Emergency Department",146,131,15,89.7,0,0,0,0
"20231112","S92000003","S08000022","H202H","Emergency Department",679,474,205,69.8,76,11.2,44,6.5
"20231112","S92000003","S08000032","L302H","Emergency Department",1222,647,575,52.9,282,23.1,184,15.1
"20231112","S92000003","S08000032","L106H","Emergency Department",1277,785,492,61.5,151,11.8,58,4.5
"20231112","S92000003","S08000032","L308H","Emergency Department",1345,792,553,58.9,231,17.2,120,8.9
"20231112","S92000003","S08000024","S319H","Emergency Department",1168,937,231,80.2,21,1.8,0,0
"20231112","S92000003","S08000024","S314H","Emergency Department",2332,1060,1272,45.5,561,24.1,339,14.5
"20231112","S92000003","S08000024","S308H","Emergency Department",1058,690,368,65.2,121,11.4,44,4.2
"20231112","S92000003","S08000025","R103H","Emergency Department",129,125,4,96.9,0,0,0,0
"20231112","S92000003","S08000026","Z102H","Emergency Department",161,136,25,84.5,2,1.2,0,0
"20231112","S92000003","S08000030","T101H","Emergency Department",1121,1020,101,91,0,0,0,0
"20231112","S92000003","S08000030","T202H","Emergency Department",392,381,11,97.2,0,0,0,0
"20231112","S92000003","S08000028","W107H","Emergency Department",104,102,2,98.1,0,0,0,0
"20231119","S92000003","S08000015","A210H","Emergency Department",576,371,205,64.4,115,20,77,13.4
"20231119","S92000003","S08000015","A111H","Emergency Department",1089,744,345,68.3,168,15.4,112,10.3
"20231119","S92000003","S08000016","B120H","Emergency Department",598,434,164,72.6,28,4.7,9,1.5
"20231119","S92000003","S08000017","Y146H","Emergency Department",592,442,150,74.7,52,8.8,22,3.7
"20231119","S92000003","S08000017","Y144H","Emergency Department",274,245,29,89.4,8,2.9,3,1.1
"20231119","S92000003","S08000029","F704H","Emergency Department",1303,848,455,65.1,82,6.3,4,0.3
"20231119","S92000003","S08000019","V217H","Emergency Department",1152,521,631,45.2,277,24,126,10.9
"20231119","S92000003","S08000020","N101H","Emergency Department",1006,460,546,45.7,257,25.5,74,7.4
"20231119","S92000003","S08000020","N411H","Emergency Department",502,336,166,66.9,60,12,23,4.6
"20231119","S92000003","S08000020","N121H","Emergency Department",347,273,74,78.7,2,0.6,0,0
"20231119","S92000003","S08000031","G107H","Emergency Department",1485,808,677,54.4,266,17.9,72,4.8
"20231119","S92000003","S08000031","C313H","Emergency Department",567,408,159,72,51,9,24,4.2
"20231119","S92000003","S08000031","G405H","Emergency Department",1773,768,1005,43.3,348,19.6,117,6.6
"20231119","S92000003","S08000031","C418H","Emergency Department",1032,586,446,56.8,138,13.4,46,4.5
"20231119","S92000003","S08000031","G513H","Emergency Department",1482,1388,94,93.7,0,0,0,0
"20231119","S92000003","S08000022","H212H","Emergency Department",165,142,23,86.1,1,0.6,1,0.6
"20231119","S92000003","S08000022","H103H","Emergency Department",203,179,24,88.2,6,3,4,2
"20231119","S92000003","S08000022","C121H","Emergency Department",173,155,18,89.6,2,1.2,0,0
"20231119","S92000003","S08000022","H202H","Emergency Department",666,480,186,72.1,50,7.5,19,2.9
"20231119","S92000003","S08000032","L302H","Emergency Department",1177,573,604,48.7,271,23,125,10.6
"20231119","S92000003","S08000032","L106H","Emergency Department",1222,656,566,53.7,233,19.1,116,9.5
"20231119","S92000003","S08000032","L308H","Emergency Department",1367,785,582,57.4,243,17.8,102,7.5
"20231119","S92000003","S08000024","S319H","Emergency Department",1186,1008,178,85,11,0.9,0,0
"20231119","S92000003","S08000024","S314H","Emergency Department",2244,1001,1243,44.6,497,22.1,305,13.6
"20231119","S92000003","S08000024","S308H","Emergency Department",1045,685,360,65.6,138,13.2,46,4.4
"20231119","S92000003","S08000025","R103H","Emergency Department",114,104,10,91.2,1,0.9,0,0
"20231119","S92000003","S08000026","Z102H","Emergency Department",124,110,14,88.7,1,0.8,0,0
"20231119","S92000003","S08000030","T101H","Emergency Department",1076,935,141,86.9,5,0.5,0,0
"20231119","S92000003","S08000030","T202H","Emergency Department",374,344,30,92,2,0.5,0,0
"20231119","S92000003","S08000028","W107H","Emergency Department",123,115,8,93.5,0,0,0,0
"20231126","S92000003","S08000015","A210H","Emergency Department",557,350,207,62.8,121,21.7,77,13.8
"20231126","S92000003","S08000015","A111H","Emergency Department",1041,749,292,72,140,13.4,106,10.2
"20231126","S92000003","S08000016","B120H","Emergency Department",570,416,154,73,28,4.9,16,2.8
"20231126","S92000003","S08000017","Y146H","Emergency Department",609,446,163,73.2,62,10.2,30,4.9
"20231126","S92000003","S08000017","Y144H","Emergency Department",245,217,28,88.6,3,1.2,0,0
"20231126","S92000003","S08000029","F704H","Emergency Department",1291,889,402,68.9,56,4.3,4,0.3
"20231126","S92000003","S08000019","V217H","Emergency Department",1153,511,642,44.3,310,26.9,145,12.6
"20231126","S92000003","S08000020","N101H","Emergency Department",1023,507,516,49.6,176,17.2,61,6
"20231126","S92000003","S08000020","N411H","Emergency Department",485,329,156,67.8,64,13.2,33,6.8
"20231126","S92000003","S08000020","N121H","Emergency Department",335,295,40,88.1,3,0.9,0,0
"20231126","S92000003","S08000031","G107H","Emergency Department",1491,796,695,53.4,242,16.2,78,5.2
"20231126","S92000003","S08000031","C313H","Emergency Department",570,448,122,78.6,27,4.7,10,1.8
"20231126","S92000003","S08000031","G405H","Emergency Department",1820,755,1065,41.5,306,16.8,80,4.4
"20231126","S92000003","S08000031","C418H","Emergency Department",1083,607,476,56,167,15.4,37,3.4
"20231126","S92000003","S08000031","G513H","Emergency Department",1526,1438,88,94.2,0,0,0,0
"20231126","S92000003","S08000022","H212H","Emergency Department",161,142,19,88.2,0,0,0,0
"20231126","S92000003","S08000022","H103H","Emergency Department",164,146,18,89,2,1.2,0,0
"20231126","S92000003","S08000022","C121H","Emergency Department",158,141,17,89.2,2,1.3,2,1.3
"20231126","S92000003","S08000022","H202H","Emergency Department",622,452,170,72.7,48,7.7,22,3.5
"20231126","S92000003","S08000032","L302H","Emergency Department",1214,623,591,51.3,220,18.1,101,8.3
"20231126","S92000003","S08000032","L106H","Emergency Department",1259,702,557,55.8,188,14.9,57,4.5
"20231126","S92000003","S08000032","L308H","Emergency Department",1433,859,574,59.9,192,13.4,72,5
"20231126","S92000003","S08000024","S319H","Emergency Department",1126,950,176,84.4,19,1.7,1,0.1
"20231126","S92000003","S08000024","S314H","Emergency Department",2270,986,1284,43.4,572,25.2,321,14.1
"20231126","S92000003","S08000024","S308H","Emergency Department",1029,709,320,68.9,76,7.4,32,3.1
"20231126","S92000003","S08000025","R103H","Emergency Department",108,95,13,88,1,0.9,0,0
"20231126","S92000003","S08000026","Z102H","Emergency Department",161,141,20,87.6,2,1.2,0,0
"20231126","S92000003","S08000030","T101H","Emergency Department",1017,977,40,96.1,2,0.2,0,0
"20231126","S92000003","S08000030","T202H","Emergency Department",370,360,10,97.3,0,0,0,0
"20231126","S92000003","S08000028","W107H","Emergency Department",82,81,1,98.8,0,0,0,0
"20231203","S92000003","S08000015","A210H","Emergency Department",537,336,201,62.6,110,20.5,76,14.2
"20231203","S92000003","S08000015","A111H","Emergency Department",1049,790,259,75.3,115,11,80,7.6
"20231203","S92000003","S08000016","B120H","Emergency Department",519,350,169,67.4,47,9.1,28,5.4
"20231203","S92000003","S08000017","Y146H","Emergency Department",565,393,172,69.6,60,10.6,18,3.2
"20231203","S92000003","S08000017","Y144H","Emergency Department",257,237,20,92.2,4,1.6,0,0
"20231203","S92000003","S08000029","F704H","Emergency Department",1220,843,377,69.1,45,3.7,0,0
"20231203","S92000003","S08000019","V217H","Emergency Department",1121,512,609,45.7,312,27.8,151,13.5
"20231203","S92000003","S08000020","N101H","Emergency Department",1015,418,597,41.2,247,24.3,93,9.2
"20231203","S92000003","S08000020","N411H","Emergency Department",449,290,159,64.6,82,18.3,55,12.2
"20231203","S92000003","S08000020","N121H","Emergency Department",308,260,48,84.4,7,2.3,0,0
"20231203","S92000003","S08000031","G107H","Emergency Department",1540,772,768,50.1,273,17.7,67,4.4
"20231203","S92000003","S08000031","C313H","Emergency Department",528,396,132,75,32,6.1,16,3
"20231203","S92000003","S08000031","G405H","Emergency Department",1782,993,789,55.7,122,6.8,15,0.8
"20231203","S92000003","S08000031","C418H","Emergency Department",1029,671,358,65.2,116,11.3,33,3.2
"20231203","S92000003","S08000031","G513H","Emergency Department",1341,1285,56,95.8,0,0,0,0
"20231203","S92000003","S08000022","H212H","Emergency Department",141,128,13,90.8,0,0,0,0
"20231203","S92000003","S08000022","H103H","Emergency Department",195,163,32,83.6,3,1.5,1,0.5
"20231203","S92000003","S08000022","C121H","Emergency Department",131,122,9,93.1,0,0,0,0
"20231203","S92000003","S08000022","H202H","Emergency Department",613,451,162,73.6,43,7,21,3.4
"20231203","S92000003","S08000032","L302H","Emergency Department",1121,690,431,61.6,165,14.7,73,6.5
"20231203","S92000003","S08000032","L106H","Emergency Department",1183,652,531,55.1,141,11.9,58,4.9
"20231203","S92000003","S08000032","L308H","Emergency Department",1283,766,517,59.7,237,18.5,128,10
"20231203","S92000003","S08000024","S319H","Emergency Department",1071,895,176,83.6,17,1.6,0,0
"20231203","S92000003","S08000024","S314H","Emergency Department",2217,972,1245,43.8,561,25.3,316,14.3
"20231203","S92000003","S08000024","S308H","Emergency Department",977,612,365,62.6,129,13.2,59,6
"20231203","S92000003","S08000025","R103H","Emergency Department",126,113,13,89.7,2,1.6,0,0
"20231203","S92000003","S08000026","Z102H","Emergency Department",156,141,15,90.4,1,0.6,1,0.6
"20231203","S92000003","S08000030","T101H","Emergency Department",1094,982,112,89.8,2,0.2,0,0
"20231203","S92000003","S08000030","T202H","Emergency Department",362,343,19,94.8,0,0,0,0
"20231203","S92000003","S08000028","W107H","Emergency Department",102,100,2,98,0,0,0,0
"20231210","S92000003","S08000015","A210H","Emergency Department",549,342,207,62.3,115,20.9,77,14
"20231210","S92000003","S08000015","A111H","Emergency Department",1148,774,374,67.4,161,14,114,9.9
"20231210","S92000003","S08000016","B120H","Emergency Department",605,358,247,59.2,84,13.9,52,8.6
"20231210","S92000003","S08000017","Y146H","Emergency Department",602,417,185,69.3,79,13.1,36,6
"20231210","S92000003","S08000017","Y144H","Emergency Department",237,221,16,93.2,3,1.3,1,0.4
"20231210","S92000003","S08000029","F704H","Emergency Department",1367,817,550,59.8,160,11.7,37,2.7
"20231210","S92000003","S08000019","V217H","Emergency Department",1125,517,608,46,345,30.7,214,19
"20231210","S92000003","S08000020","N101H","Emergency Department",1163,464,699,39.9,332,28.5,102,8.8
"20231210","S92000003","S08000020","N411H","Emergency Department",672,376,296,56,112,16.7,58,8.6
"20231210","S92000003","S08000020","N121H","Emergency Department",317,272,45,85.8,1,0.3,0,0
"20231210","S92000003","S08000031","G107H","Emergency Department",1588,767,821,48.3,366,23,142,8.9
"20231210","S92000003","S08000031","C313H","Emergency Department",532,323,209,60.7,103,19.4,61,11.5
"20231210","S92000003","S08000031","G405H","Emergency Department",1808,720,1088,39.8,444,24.6,125,6.9
"20231210","S92000003","S08000031","C418H","Emergency Department",1110,650,460,58.6,129,11.6,13,1.2
"20231210","S92000003","S08000031","G513H","Emergency Department",1572,1388,184,88.3,0,0,0,0
"20231210","S92000003","S08000022","H212H","Emergency Department",155,131,24,84.5,3,1.9,2,1.3
"20231210","S92000003","S08000022","H103H","Emergency Department",176,147,29,83.5,13,7.4,10,5.7
"20231210","S92000003","S08000022","C121H","Emergency Department",142,129,13,90.8,0,0,0,0
"20231210","S92000003","S08000022","H202H","Emergency Department",678,445,233,65.6,78,11.5,25,3.7
"20231210","S92000003","S08000032","L302H","Emergency Department",1159,637,522,55,147,12.7,68,5.9
"20231210","S92000003","S08000032","L106H","Emergency Department",1214,608,606,50.1,258,21.3,98,8.1
"20231210","S92000003","S08000032","L308H","Emergency Department",1390,822,568,59.1,268,19.3,144,10.4
"20231210","S92000003","S08000024","S319H","Emergency Department",1089,859,230,78.9,49,4.5,6,0.6
"20231210","S92000003","S08000024","S314H","Emergency Department",2300,1081,1219,47,486,21.1,271,11.8
"20231210","S92000003","S08000024","S308H","Emergency Department",1107,721,386,65.1,163,14.7,86,7.8
"20231210","S92000003","S08000025","R103H","Emergency Department",139,122,17,87.8,1,0.7,0,0
"20231210","S92000003","S08000026","Z102H","Emergency Department",199,161,38,80.9,0,0,0,0
"20231210","S92000003","S08000030","T101H","Emergency Department",1127,1012,115,89.8,4,0.4,0,0
"20231210","S92000003","S08000030","T202H","Emergency Department",404,376,28,93.1,3,0.7,1,0.2
